date,actual,mean,naive,snaive_daily,snaive_weekly,drift,sarima,ml_true,ml_conditional,foundation_PLACEHOLDER
2016-05-14 09:00:00,118.33333333333333,97.46163394267658,348.3333333333333,93.33333333333333,153.33333333333334,349.8233434924935,107.00535633379717,204.5245761141399,158.34629405952788,93.33333333333333
2016-05-14 10:00:00,158.33333333333334,97.46163394267658,348.3333333333333,73.33333333333333,178.33333333333334,349.9226775031042,112.7731898758882,178.82784560532718,174.68843572860976,73.33333333333333
2016-05-14 11:00:00,96.66666666666667,97.46163394267658,348.3333333333333,355.0,161.66666666666666,350.02201151371486,128.60415355125429,197.92381740983754,136.18863892929042,355.0
2016-05-14 12:00:00,116.66666666666667,97.46163394267658,348.3333333333333,301.6666666666667,86.66666666666667,350.12134552432553,119.12181918531451,195.91249617650033,148.58466227292146,301.6666666666667
2016-05-14 13:00:00,113.33333333333333,97.46163394267658,348.3333333333333,268.3333333333333,75.0,350.2206795349362,111.57471848930192,150.21655303044344,116.69767337077761,268.3333333333333
2016-05-14 14:00:00,106.66666666666667,97.46163394267658,348.3333333333333,318.3333333333333,88.33333333333333,350.3200135455469,109.97058655498427,165.51473823709043,137.3524672999142,318.3333333333333
2016-05-14 15:00:00,130.0,97.46163394267658,348.3333333333333,201.66666666666666,103.33333333333333,350.41934755615756,99.4687682471091,140.7763580801882,99.14773831661746,201.66666666666666
2016-05-14 16:00:00,111.66666666666667,97.46163394267658,348.3333333333333,351.6666666666667,91.66666666666667,350.51868156676824,134.00969655751697,111.06861757878778,75.91303704659376,351.6666666666667
2016-05-14 17:00:00,241.66666666666666,97.46163394267658,348.3333333333333,231.66666666666666,83.33333333333333,350.6180155773789,182.17994233481534,139.1840846579965,120.4860781178556,231.66666666666666
2016-05-14 18:00:00,166.66666666666666,97.46163394267658,348.3333333333333,348.3333333333333,285.0,350.7173495879896,182.65286193939946,209.49816947257287,188.56369625988455,348.3333333333333
2016-05-14 19:00:00,90.0,97.52798298634431,166.66666666666666,208.33333333333334,120.0,166.7041764640018,136.61742583757152,154.5454873197894,131.73832406191227,208.33333333333334
2016-05-14 20:00:00,86.66666666666667,97.52798298634431,166.66666666666666,120.0,86.66666666666667,166.7416862613369,110.38531537539453,115.8317484627888,83.21840154345122,120.0
2016-05-14 21:00:00,75.0,97.52798298634431,166.66666666666666,63.333333333333336,56.666666666666664,166.77919605867203,75.40258332961092,85.4564626351112,58.13873760564845,63.333333333333336
2016-05-14 22:00:00,61.666666666666664,97.52798298634431,166.66666666666666,55.0,58.333333333333336,166.81670585600716,61.238973722891004,66.0606623132215,45.85179182178436,55.0
2016-05-14 23:00:00,48.333333333333336,97.52798298634431,166.66666666666666,61.666666666666664,56.666666666666664,166.8542156533423,55.79921122376044,57.852791038720525,56.36411910895189,61.666666666666664
2016-05-15 00:00:00,53.333333333333336,97.52798298634431,166.66666666666666,58.333333333333336,58.333333333333336,166.8917254506774,53.38370538311191,55.07266691378846,51.124434618443594,58.333333333333336
2016-05-15 01:00:00,55.0,97.52798298634431,166.66666666666666,63.333333333333336,51.666666666666664,166.92923524801253,53.83424824589475,52.5625094380678,49.33020385157139,63.333333333333336
2016-05-15 02:00:00,51.666666666666664,97.52798298634431,166.66666666666666,60.0,55.0,166.96674504534766,52.860788543396374,54.60271711834085,53.171552121248574,60.0
2016-05-15 03:00:00,40.0,97.52798298634431,166.66666666666666,60.0,56.666666666666664,167.00425484268277,51.894353627191464,53.53890058546234,52.23057897669835,60.0
2016-05-15 04:00:00,51.666666666666664,97.52798298634431,166.66666666666666,60.0,50.0,167.0417646400179,52.03153587175245,53.07629984630979,49.35703504689215,60.0
2016-05-15 05:00:00,56.666666666666664,97.52798298634431,166.66666666666666,56.666666666666664,56.666666666666664,167.07927443735304,60.00605549283765,54.879211807813064,49.867784152442006,56.666666666666664
2016-05-15 06:00:00,51.666666666666664,97.52798298634431,166.66666666666666,63.333333333333336,50.0,167.11678423468817,69.5728618567695,58.397647032785194,55.1958145207188,63.333333333333336
2016-05-15 07:00:00,93.33333333333333,97.52798298634431,166.66666666666666,113.33333333333333,60.0,167.15429403202327,99.48531780066685,73.13203072166233,69.53527483022155,113.33333333333333
2016-05-15 08:00:00,118.33333333333333,97.52798298634431,166.66666666666666,133.33333333333334,183.33333333333334,167.1918038293584,116.12825315558814,127.61148296583032,100.59646708521134,133.33333333333334
2016-05-15 09:00:00,101.66666666666667,97.52798298634431,166.66666666666666,118.33333333333333,143.33333333333334,167.22931362669354,106.50931631625696,118.93298072691404,131.21778242949344,118.33333333333333
2016-05-15 10:00:00,108.33333333333333,97.52798298634431,166.66666666666666,158.33333333333334,135.0,167.26682342402864,117.10241440705454,133.15843302266094,120.22094512995326,158.33333333333334
2016-05-15 11:00:00,105.0,97.52798298634431,166.66666666666666,96.66666666666667,50.0,167.30433322136378,115.96939654912202,125.75818179811131,107.13801758680022,96.66666666666667
2016-05-15 12:00:00,96.66666666666667,97.52798298634431,166.66666666666666,116.66666666666667,56.666666666666664,167.3418430186989,111.35025334350873,37.56108505642544,86.35986691140458,116.66666666666667
2016-05-15 13:00:00,136.66666666666666,97.52798298634431,166.66666666666666,113.33333333333333,56.666666666666664,167.37935281603404,105.66639299018524,52.414352254186966,59.0000676495254,113.33333333333333
2016-05-15 14:00:00,88.33333333333333,97.52798298634431,166.66666666666666,106.66666666666667,56.666666666666664,167.41686261336915,101.81654678031495,41.289741522767194,63.03483233041794,106.66666666666667
2016-05-15 15:00:00,93.33333333333333,97.52798298634431,166.66666666666666,130.0,50.0,167.45437241070428,98.87159022369029,43.75981310506097,61.95477461453971,130.0
2016-05-15 16:00:00,143.33333333333334,97.52798298634431,166.66666666666666,111.66666666666667,55.0,167.4918822080394,124.33279343152218,90.3210816221249,95.91768130756465,111.66666666666667
2016-05-15 17:00:00,236.66666666666666,97.52798298634431,166.66666666666666,241.66666666666666,56.666666666666664,167.52939200537452,186.59349816960076,111.60175252402486,150.1071342907718,241.66666666666666
2016-05-15 18:00:00,98.33333333333333,97.52798298634431,166.66666666666666,166.66666666666666,50.0,167.56690180270965,175.9648604351088,300.5247549851193,288.78849974058244,166.66666666666666
2016-05-15 19:00:00,96.66666666666667,97.46169220519654,98.33333333333333,90.0,60.0,98.34777296456735,112.51520774075868,91.27875485521973,121.87203999738998,90.0
2016-05-15 20:00:00,246.66666666666666,97.46169220519654,98.33333333333333,86.66666666666667,78.33333333333333,98.3622125958014,87.63854922816229,105.21959084622381,128.53385451788728,86.66666666666667
2016-05-15 21:00:00,203.33333333333334,97.46169220519654,98.33333333333333,75.0,63.333333333333336,98.37665222703542,61.627397932319944,64.56707547743211,83.01536298740746,75.0
2016-05-15 22:00:00,86.66666666666667,97.46169220519654,98.33333333333333,61.666666666666664,58.333333333333336,98.39109185826946,50.22613577395778,56.8656552355798,60.85699313354005,61.666666666666664
2016-05-15 23:00:00,83.33333333333333,97.46169220519654,98.33333333333333,48.333333333333336,53.333333333333336,98.40553148950349,46.41297525361165,55.68089866955437,59.92019397699031,48.333333333333336
2016-05-16 00:00:00,61.666666666666664,97.46169220519654,98.33333333333333,53.333333333333336,55.0,98.41997112073753,46.80367371621754,50.75316396615488,53.26406852379963,53.333333333333336
2016-05-16 01:00:00,53.333333333333336,97.46169220519654,98.33333333333333,55.0,58.333333333333336,98.43441075197155,48.90494968924935,56.129855467301674,58.03315868096866,55.0
2016-05-16 02:00:00,56.666666666666664,97.46169220519654,98.33333333333333,51.666666666666664,55.0,98.4488503832056,49.21649070880812,52.77302793871133,54.25014595544949,51.666666666666664
2016-05-16 03:00:00,53.333333333333336,97.46169220519654,98.33333333333333,40.0,53.333333333333336,98.46329001443962,48.415074530724084,53.70048625321463,54.82107022290758,40.0
2016-05-16 04:00:00,55.0,97.46169220519654,98.33333333333333,51.666666666666664,56.666666666666664,98.47772964567366,50.41358355427597,50.93029136443886,56.692559262152976,51.666666666666664
2016-05-16 05:00:00,51.666666666666664,97.46169220519654,98.33333333333333,56.666666666666664,65.0,98.49216927690769,59.3129379718384,55.36668894672679,57.5063236143081,56.666666666666664
2016-05-16 06:00:00,53.333333333333336,97.46169220519654,98.33333333333333,51.666666666666664,55.0,98.50660890814173,68.3304644254455,54.58039410834985,75.85704398576462,51.666666666666664
2016-05-16 07:00:00,61.666666666666664,97.46169220519654,98.33333333333333,93.33333333333333,56.666666666666664,98.52104853937576,98.83596580810215,61.43289347506595,89.35743931665202,93.33333333333333
2016-05-16 08:00:00,88.33333333333333,97.46169220519654,98.33333333333333,118.33333333333333,61.666666666666664,98.5354881706098,116.39123137096122,74.2942460530137,149.20717688724724,118.33333333333333
2016-05-16 09:00:00,70.0,97.46169220519654,98.33333333333333,101.66666666666667,66.66666666666667,98.54992780184382,106.67552680874226,96.1039024510686,162.8670430825039,101.66666666666667
2016-05-16 10:00:00,148.33333333333334,97.46169220519654,98.33333333333333,108.33333333333333,55.0,98.56436743307786,115.92041284978065,95.29479643605184,148.18281683441782,108.33333333333333
2016-05-16 11:00:00,103.33333333333333,97.46169220519654,98.33333333333333,105.0,61.666666666666664,98.57880706431189,117.296208738675,82.91493048233654,128.0210846595992,105.0
2016-05-16 12:00:00,206.66666666666666,97.46169220519654,98.33333333333333,96.66666666666667,135.0,98.59324669554593,111.4595494534404,81.30345214396749,125.80798776565307,96.66666666666667
2016-05-16 13:00:00,266.6666666666667,97.46169220519654,98.33333333333333,136.66666666666666,173.33333333333334,98.60768632677996,109.62398963651516,123.33144216592918,126.64904748393761,136.66666666666666
2016-05-16 14:00:00,88.33333333333333,97.46169220519654,98.33333333333333,88.33333333333333,88.33333333333333,98.622125958014,102.20909540841613,90.26657880131131,95.58110084297253,88.33333333333333
2016-05-16 15:00:00,111.66666666666667,97.46169220519654,98.33333333333333,93.33333333333333,70.0,98.63656558924802,98.88443678027149,76.15058365548097,100.59468648263191,93.33333333333333
2016-05-16 16:00:00,88.33333333333333,97.46169220519654,98.33333333333333,143.33333333333334,78.33333333333333,98.65100522048206,128.27879970732138,79.66459233465453,129.1439788616216,143.33333333333334
2016-05-16 17:00:00,243.33333333333334,97.46169220519654,98.33333333333333,236.66666666666666,268.3333333333333,98.66544485171609,190.3483457831191,140.57831059505082,105.22644825764363,236.66666666666666
2016-05-16 18:00:00,155.0,97.46169220519654,98.33333333333333,98.33333333333333,120.0,98.67988448295013,171.65050271792103,157.0663959780002,177.5396278083958,98.33333333333333
2016-05-16 19:00:00,115.0,97.59198061246973,155.0,96.66666666666667,110.0,155.03305785123968,127.29228470589014,109.21836018790397,128.81224346171965,96.66666666666667
2016-05-16 20:00:00,96.66666666666667,97.59198061246973,155.0,246.66666666666666,95.0,155.06611570247935,119.39815304083982,90.86892166635721,152.27577811963985,246.66666666666666
2016-05-16 21:00:00,68.33333333333333,97.59198061246973,155.0,203.33333333333334,71.66666666666667,155.099173553719,85.07415127026721,88.60514371778801,89.25400758402841,203.33333333333334
2016-05-16 22:00:00,46.666666666666664,97.59198061246973,155.0,86.66666666666667,71.66666666666667,155.13223140495867,61.85510837594485,74.45054925123249,84.51749995156882,86.66666666666667
2016-05-16 23:00:00,60.0,97.59198061246973,155.0,83.33333333333333,60.0,155.16528925619835,55.61555683624797,57.16738124330755,85.56617666943882,83.33333333333333
2016-05-17 00:00:00,50.0,97.59198061246973,155.0,61.666666666666664,51.666666666666664,155.19834710743802,51.76745505216544,54.406290063403446,52.82607566834226,61.666666666666664
2016-05-17 01:00:00,55.0,97.59198061246973,155.0,53.333333333333336,55.0,155.23140495867767,51.2415523195822,52.73237772238068,50.28504275797239,53.333333333333336
2016-05-17 02:00:00,51.666666666666664,97.59198061246973,155.0,56.666666666666664,56.666666666666664,155.26446280991735,50.561504783783406,53.32048919938402,51.310058387751205,56.666666666666664
2016-05-17 03:00:00,53.333333333333336,97.59198061246973,155.0,53.333333333333336,56.666666666666664,155.29752066115702,48.89015322506664,54.917613548348584,53.04044552657945,53.333333333333336
2016-05-17 04:00:00,53.333333333333336,97.59198061246973,155.0,55.0,50.0,155.3305785123967,49.57895204430427,53.89321529901944,52.162232097852126,55.0
2016-05-17 05:00:00,58.333333333333336,97.59198061246973,155.0,51.666666666666664,71.66666666666667,155.36363636363637,56.91903820684199,63.78630953799452,58.45161519790508,51.666666666666664
2016-05-17 06:00:00,56.666666666666664,97.59198061246973,155.0,53.333333333333336,63.333333333333336,155.39669421487602,65.36221971294698,51.09525319070533,65.85641698805786,53.333333333333336
2016-05-17 07:00:00,65.0,97.59198061246973,155.0,61.666666666666664,60.0,155.4297520661157,93.11141554834978,70.15899511297897,83.54647693237894,61.666666666666664
2016-05-17 08:00:00,56.666666666666664,97.59198061246973,155.0,88.33333333333333,56.666666666666664,155.46280991735537,110.80086908536236,67.65941520775989,112.03180555307594,88.33333333333333
2016-05-17 09:00:00,51.666666666666664,97.59198061246973,155.0,70.0,55.0,155.49586776859505,100.40358482949583,66.93147324872587,97.70975019208454,70.0
2016-05-17 10:00:00,53.333333333333336,97.59198061246973,155.0,148.33333333333334,53.333333333333336,155.52892561983472,115.3997578846411,85.91590107576494,95.96094930520371,148.33333333333334
2016-05-17 11:00:00,51.666666666666664,97.59198061246973,155.0,103.33333333333333,56.666666666666664,155.56198347107437,112.9279121993174,89.6330118312242,67.52128308657645,103.33333333333333
2016-05-17 12:00:00,53.333333333333336,97.59198061246973,155.0,206.66666666666666,58.333333333333336,155.59504132231405,116.30914288912231,100.73114339228434,84.32592691038832,206.66666666666666
2016-05-17 13:00:00,41.666666666666664,97.59198061246973,155.0,266.6666666666667,53.333333333333336,155.62809917355372,117.87800800124975,91.92930544368816,87.3485939054772,266.6666666666667
2016-05-17 14:00:00,53.333333333333336,97.59198061246973,155.0,88.33333333333333,53.333333333333336,155.6611570247934,97.72279359806443,88.14126555947757,87.3524317952755,88.33333333333333
2016-05-17 15:00:00,51.666666666666664,97.59198061246973,155.0,111.66666666666667,56.666666666666664,155.69421487603304,96.28231723491776,79.11861192110602,79.47088870712273,111.66666666666667
2016-05-17 16:00:00,66.66666666666667,97.59198061246973,155.0,88.33333333333333,63.333333333333336,155.72727272727272,120.36840454989695,85.0442147475045,85.8446803448923,88.33333333333333
2016-05-17 17:00:00,153.33333333333334,97.59198061246973,155.0,243.33333333333334,126.66666666666667,155.7603305785124,188.98108834073673,164.70417645697873,155.86503015206813,243.33333333333334
2016-05-17 18:00:00,100.0,97.59198061246973,155.0,155.0,101.66666666666667,155.79338842975207,169.43443594810918,173.22418771695365,180.37480534816874,155.0
2016-05-17 19:00:00,123.33333333333333,97.33661202185793,100.0,115.0,105.0,100.0147589373565,85.95368627995715,92.12008606854458,115.1051284551349,115.0
2016-05-17 20:00:00,118.33333333333333,97.33661202185793,100.0,96.66666666666667,95.0,100.02951787471302,80.04755201497272,80.54185213722572,91.81038487156572,96.66666666666667
2016-05-17 21:00:00,65.0,97.33661202185793,100.0,68.33333333333333,68.33333333333333,100.04427681206953,54.91720946467959,52.76741765979266,72.7846024932969,68.33333333333333
2016-05-17 22:00:00,46.666666666666664,97.33661202185793,100.0,46.666666666666664,58.333333333333336,100.05903574942604,42.227345343785196,55.01733789611747,65.77687452654519,46.666666666666664
2016-05-17 23:00:00,55.0,97.33661202185793,100.0,60.0,56.666666666666664,100.07379468678255,42.74637786087033,53.46296998623139,65.12132801977174,60.0
2016-05-18 00:00:00,51.666666666666664,97.33661202185793,100.0,50.0,51.666666666666664,100.08855362413907,43.292884009094706,48.10990831190718,52.137111665404014,50.0
2016-05-18 01:00:00,53.333333333333336,97.33661202185793,100.0,55.0,56.666666666666664,100.10331256149557,46.88525450107366,47.4529855135926,48.17633943570648,55.0
2016-05-18 02:00:00,55.0,97.33661202185793,100.0,51.666666666666664,56.666666666666664,100.11807149885209,48.45964821073946,51.212949367499995,49.33874108063317,51.666666666666664
2016-05-18 03:00:00,51.666666666666664,97.33661202185793,100.0,53.333333333333336,53.333333333333336,100.1328304362086,49.239282649984055,49.96827581826626,49.69032735220287,53.333333333333336
2016-05-18 04:00:00,51.666666666666664,97.33661202185793,100.0,53.333333333333336,51.666666666666664,100.1475893735651,51.49016037195541,54.53815890604294,54.99504879465658,53.333333333333336
2016-05-18 05:00:00,65.0,97.33661202185793,100.0,58.333333333333336,68.33333333333333,100.16234831092162,60.3874690752458,64.03951643945472,60.822932247462305,58.333333333333336
2016-05-18 06:00:00,70.0,97.33661202185793,100.0,56.666666666666664,110.0,100.17710724827812,69.28639653398669,69.58289594753894,83.40745864132745,56.666666666666664
2016-05-18 07:00:00,53.333333333333336,97.33661202185793,100.0,65.0,76.66666666666667,100.19186618563464,97.0074077642251,73.08389297216485,101.94613300549088,65.0
2016-05-18 08:00:00,61.666666666666664,97.33661202185793,100.0,56.666666666666664,161.66666666666666,100.20662512299114,112.74193775546891,87.07432063537198,138.36250281501688,56.666666666666664
2016-05-18 09:00:00,65.0,97.33661202185793,100.0,51.666666666666664,65.0,100.22138406034766,103.60017501315913,70.72347023834536,83.14897505140037,51.666666666666664
2016-05-18 10:00:00,58.333333333333336,97.33661202185793,100.0,53.333333333333336,63.333333333333336,100.23614299770416,115.17557795962034,45.95698178219704,79.38355816458608,53.333333333333336
2016-05-18 11:00:00,70.0,97.33661202185793,100.0,51.666666666666664,55.0,100.25090193506068,114.80664546204517,58.069689628354304,99.62194261646746,51.666666666666664
2016-05-18 12:00:00,56.666666666666664,97.33661202185793,100.0,53.333333333333336,56.666666666666664,100.26566087241719,114.04672855212692,58.91969083579615,83.62312363810096,53.333333333333336
2016-05-18 13:00:00,86.66666666666667,97.33661202185793,100.0,41.666666666666664,73.33333333333333,100.28041980977369,112.17845599141047,53.83644000371426,102.07567511827857,41.666666666666664
2016-05-18 14:00:00,81.66666666666667,97.33661202185793,100.0,53.333333333333336,80.0,100.29517874713021,101.393359875291,67.6757299656206,110.13597094855939,53.333333333333336
2016-05-18 15:00:00,83.33333333333333,97.33661202185793,100.0,51.666666666666664,76.66666666666667,100.30993768448671,98.93377936306078,72.79520149842455,114.8301401905006,51.666666666666664
2016-05-18 16:00:00,105.0,97.33661202185793,100.0,66.66666666666667,75.0,100.32469662184323,124.24122252720204,49.71994814924308,96.39378555573161,66.66666666666667
2016-05-18 17:00:00,118.33333333333333,97.33661202185793,100.0,153.33333333333334,91.66666666666667,100.33945555919973,190.74640877995517,163.3067306407523,175.2820234253282,153.33333333333334
2016-05-18 18:00:00,178.33333333333334,97.33661202185793,100.0,100.0,101.66666666666667,100.35421449655625,171.18824534689622,171.70224138336388,148.75623169081047,100.0
2016-05-18 19:00:00,143.33333333333334,97.17035350249402,178.33333333333334,123.33333333333333,95.0,178.37346783816034,109.06755291291803,115.49577111289496,153.8500307110031,123.33333333333333
2016-05-18 20:00:00,223.33333333333334,97.17035350249402,178.33333333333334,118.33333333333333,85.0,178.41360234298733,110.00367308977142,92.05714848857225,134.35493940904118,118.33333333333333
2016-05-18 21:00:00,81.66666666666667,97.17035350249402,178.33333333333334,65.0,61.666666666666664,178.4537368478143,75.39100437669487,63.75973756533261,71.99873449540387,65.0
2016-05-18 22:00:00,51.666666666666664,97.17035350249402,178.33333333333334,46.666666666666664,55.0,178.4938713526413,59.54803733529127,62.977959899255744,61.331802536214866,46.666666666666664
2016-05-18 23:00:00,56.666666666666664,97.17035350249402,178.33333333333334,55.0,56.666666666666664,178.5340058574683,57.098808398441534,57.28307770953629,58.18118260082587,55.0
2016-05-19 00:00:00,51.666666666666664,97.17035350249402,178.33333333333334,51.666666666666664,56.666666666666664,178.57414036229528,55.40794110281512,51.74120569233177,57.96220458760203,51.666666666666664
2016-05-19 01:00:00,51.666666666666664,97.17035350249402,178.33333333333334,53.333333333333336,56.666666666666664,178.61427486712225,56.849021113038944,52.92084971169296,52.58896828635028,53.333333333333336
2016-05-19 02:00:00,50.0,97.17035350249402,178.33333333333334,55.0,56.666666666666664,178.65440937194924,57.08480739778144,52.65254699183921,55.94886266052968,55.0
2016-05-19 03:00:00,51.666666666666664,97.17035350249402,178.33333333333334,51.666666666666664,50.0,178.69454387677624,56.22457778010843,52.32806876493677,57.612722394415904,51.666666666666664
2016-05-19 04:00:00,56.666666666666664,97.17035350249402,178.33333333333334,51.666666666666664,56.666666666666664,178.73467838160323,57.363818293618955,50.857868370812064,53.13122715442676,51.666666666666664
2016-05-19 05:00:00,55.0,97.17035350249402,178.33333333333334,65.0,61.666666666666664,178.7748128864302,65.97500821948906,65.17476435706253,59.37519690078818,65.0
2016-05-19 06:00:00,58.333333333333336,97.17035350249402,178.33333333333334,70.0,48.333333333333336,178.8149473912572,74.31892223812925,48.61463447972394,57.02784748746829,70.0
2016-05-19 07:00:00,50.0,97.17035350249402,178.33333333333334,53.333333333333336,58.333333333333336,178.8550818960842,98.56406409363964,64.71718590073614,94.04167742825273,53.333333333333336
2016-05-19 08:00:00,53.333333333333336,97.17035350249402,178.33333333333334,61.666666666666664,51.666666666666664,178.89521640091118,114.23834971101638,55.58863333835832,121.38642156952446,61.666666666666664
2016-05-19 09:00:00,36.666666666666664,97.17035350249402,178.33333333333334,65.0,48.333333333333336,178.93535090573815,105.61443376078881,60.15651911296011,118.12817922213064,65.0
2016-05-19 10:00:00,55.0,97.17035350249402,178.33333333333334,58.333333333333336,58.333333333333336,178.97548541056514,115.76982553638442,60.99045014131624,98.40126939313801,58.333333333333336
2016-05-19 11:00:00,51.666666666666664,97.17035350249402,178.33333333333334,70.0,50.0,179.01561991539214,116.22705858274193,77.07622344760709,90.8762416580572,70.0
2016-05-19 12:00:00,55.0,97.17035350249402,178.33333333333334,56.666666666666664,55.0,179.05575442021913,114.1046358672578,56.67822586410295,73.22604074516586,56.666666666666664
2016-05-19 13:00:00,50.0,97.17035350249402,178.33333333333334,86.66666666666667,56.666666666666664,179.0958889250461,115.16719643901142,79.75427437965224,91.18385183691811,86.66666666666667
2016-05-19 14:00:00,63.333333333333336,97.17035350249402,178.33333333333334,81.66666666666667,56.666666666666664,179.1360234298731,103.79260853985728,68.15640331601708,81.30909761564304,81.66666666666667
2016-05-19 15:00:00,81.66666666666667,97.17035350249402,178.33333333333334,83.33333333333333,68.33333333333333,179.1761579347001,101.53138636324636,77.67071145137712,102.88606432915824,83.33333333333333
2016-05-19 16:00:00,90.0,97.17035350249402,178.33333333333334,105.0,118.33333333333333,179.21629243952708,126.86422516238322,133.13406842013507,120.64453844512435,105.0
2016-05-19 17:00:00,208.33333333333334,97.17035350249402,178.33333333333334,118.33333333333333,208.33333333333334,179.25642694435405,187.9583972361512,229.15012750757086,205.25914887859366,118.33333333333333
2016-05-19 18:00:00,120.0,97.17035350249402,178.33333333333334,178.33333333333334,105.0,179.29656144918104,176.4497665412805,214.4079600753339,209.00298307398643,178.33333333333334
2016-05-19 19:00:00,98.33333333333333,97.0136647299333,120.0,143.33333333333334,123.33333333333333,120.02098805295448,116.15893932842813,164.8348934865142,157.71459384671857,143.33333333333334
2016-05-19 20:00:00,118.33333333333333,97.0136647299333,120.0,223.33333333333334,100.0,120.04197610590894,111.56474569684484,139.78114979066856,133.765938877587,223.33333333333334
2016-05-19 21:00:00,66.66666666666667,97.0136647299333,120.0,81.66666666666667,71.66666666666667,120.06296415886342,73.60571244652846,109.20049395687018,111.97411885351461,81.66666666666667
2016-05-19 22:00:00,50.0,97.0136647299333,120.0,51.666666666666664,60.0,120.08395221181789,57.22239310175267,61.821170835472174,66.93329900509393,51.666666666666664
2016-05-19 23:00:00,56.666666666666664,97.0136647299333,120.0,56.666666666666664,56.666666666666664,120.10494026477237,56.14850467867878,70.16355640690678,60.37103797852031,56.666666666666664
2016-05-20 00:00:00,51.666666666666664,97.0136647299333,120.0,51.666666666666664,55.0,120.12592831772683,55.026966928824756,54.181125345696834,51.255424479445075,51.666666666666664
2016-05-20 01:00:00,51.666666666666664,97.0136647299333,120.0,51.666666666666664,53.333333333333336,120.14691637068131,56.99357980162788,54.8550955867059,53.92151661524814,51.666666666666664
2016-05-20 02:00:00,36.666666666666664,97.0136647299333,120.0,50.0,58.333333333333336,120.16790442363578,57.5183437059048,51.1486427225138,50.376652843345354,50.0
2016-05-20 03:00:00,58.333333333333336,97.0136647299333,120.0,51.666666666666664,58.333333333333336,120.18889247659025,57.376469807404845,49.580250964456454,52.1049605307635,51.666666666666664
2016-05-20 04:00:00,51.666666666666664,97.0136647299333,120.0,56.666666666666664,50.0,120.20988052954472,59.20208608425076,51.996136472488324,56.16020784216759,56.666666666666664
2016-05-20 05:00:00,61.666666666666664,97.0136647299333,120.0,55.0,58.333333333333336,120.2308685824992,66.99157126295697,62.06696950136936,66.36507187606003,55.0
2016-05-20 06:00:00,66.66666666666667,97.0136647299333,120.0,58.333333333333336,146.66666666666666,120.25185663545366,75.23838328676717,71.97759543179602,85.55050571945793,58.333333333333336
2016-05-20 07:00:00,80.0,97.0136647299333,120.0,50.0,176.66666666666666,120.27284468840814,98.58643586252725,118.71793694908116,126.38568045153482,50.0
2016-05-20 08:00:00,126.66666666666667,97.0136647299333,120.0,53.333333333333336,338.3333333333333,120.2938327413626,113.63048560074857,143.62534123722264,215.2028730353698,53.333333333333336
